ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento09	rendimiento09	1591090547686	 	3.3.1
REQUEST	417		Login	1591090613241	1591090617921	OK	 
REQUEST	489		Home	1591090613996	1591090617921	OK	 
REQUEST	497		Home	1591090615081	1591090617922	OK	 
REQUEST	189		Logged Redirect 1	1591090614898	1591090617931	OK	 
REQUEST	420		Login	1591090613437	1591090617933	OK	 
REQUEST	484		Home	1591090613244	1591090617933	OK	 
REQUEST	492		Home	1591090614308	1591090617934	OK	 
USER	rendimiento09	520	START	1591090618047	1591090618047
REQUEST	227		List Notification	1591090609144	1591090618147	OK	 
REQUEST	116		New Notification	1591090615229	1591090618161	OK	 
REQUEST	364		Logged	1591090615083	1591090618163	OK	 
USER	rendimiento09	521	START	1591090618209	1591090618209
REQUEST	127		List Notification	1591090586228	1591090618226	OK	 
REQUEST	498		Home	1591090615213	1591090618229	OK	 
REQUEST	106		Create Notification	1591090601430	1591090618235	OK	 
REQUEST	178		Logged Redirect 1	1591090615379	1591090618237	OK	 
REQUEST	282		Logged Redirect 1	1591090615378	1591090618240	OK	 
USER	rendimiento09	522	START	1591090618339	1591090618339
REQUEST	45		Create Notification Redirect 1	1591090598075	1591090618371	OK	 
REQUEST	111		Create Notification	1591090601431	1591090618469	OK	 
USER	rendimiento09	523	START	1591090618484	1591090618484
USER	rendimiento09	524	START	1591090618609	1591090618609
USER	rendimiento09	525	START	1591090618799	1591090618799
USER	rendimiento09	38	END	1591090553759	1591090618888
USER	rendimiento09	526	START	1591090618919	1591090618919
USER	rendimiento09	36	END	1591090553510	1591090618923
USER	rendimiento09	527	START	1591090619054	1591090619054
REQUEST	62		Create Notification Redirect 1	1591090599990	1591090619143	OK	 
REQUEST	303		Logged	1591090601738	1591090619143	OK	 
REQUEST	229		Logged	1591090590340	1591090619146	OK	 
REQUEST	235		Logged	1591090590729	1591090619147	OK	 
REQUEST	236		Logged	1591090590731	1591090619147	OK	 
REQUEST	84		Create Notification	1591090591074	1591090619151	OK	 
REQUEST	361		Logged	1591090615428	1591090619153	OK	 
REQUEST	308		Logged	1591090601907	1591090619153	OK	 
REQUEST	308		Logged Redirect 1	1591090619153	1591090619160	OK	 
REQUEST	500		Home	1591090615428	1591090619162	OK	 
REQUEST	101		New Notification	1591090615492	1591090619168	OK	 
REQUEST	236		Logged Redirect 1	1591090619148	1591090619171	OK	 
REQUEST	235		Logged Redirect 1	1591090619148	1591090619172	OK	 
REQUEST	361		Logged Redirect 1	1591090619153	1591090619174	OK	 
USER	rendimiento09	528	START	1591090619219	1591090619219
USER	rendimiento09	529	START	1591090619241	1591090619241
USER	rendimiento09	41	END	1591090554157	1591090619242
REQUEST	147		List Notification	1591090590045	1591090619342	OK	 
REQUEST	92		Create Notification	1591090602383	1591090619343	OK	 
REQUEST	425		Login	1591090615550	1591090619344	OK	 
USER	rendimiento09	90	END	1591090560741	1591090619349
REQUEST	501		Home	1591090615551	1591090619374	OK	 
USER	rendimiento09	530	START	1591090619436	1591090619436
USER	rendimiento09	531	START	1591090619531	1591090619531
REQUEST	310		Logged	1591090602524	1591090619543	OK	 
REQUEST	30		Create Notification Redirect 1	1591090596913	1591090619652	OK	 
REQUEST	49		Create Notification Redirect 1	1591090615381	1591090619695	OK	 
REQUEST	130		Create Notification	1591090602869	1591090619708	OK	 
USER	rendimiento09	532	START	1591090619740	1591090619740
USER	rendimiento09	533	START	1591090619742	1591090619742
REQUEST	139		New Notification	1591090615660	1591090619790	OK	 
REQUEST	503		Home	1591090615772	1591090619869	OK	 
USER	rendimiento09	534	START	1591090619869	1591090619869
REQUEST	499		Home	1591090615426	1591090619870	OK	 
REQUEST	221		Logged	1591090589709	1591090619871	OK	 
REQUEST	52		Create Notification Redirect 1	1591090615231	1591090619920	OK	 
USER	rendimiento09	42	END	1591090554311	1591090619943
REQUEST	506		Home	1591090616158	1591090619949	OK	 
REQUEST	128		List Notification	1591090601642	1591090619951	OK	 
REQUEST	429		Login	1591090615757	1591090619954	OK	 
REQUEST	427		Login	1591090615847	1591090620007	OK	 
USER	rendimiento09	535	START	1591090620019	1591090620019
REQUEST	190		List Notification	1591090598618	1591090620022	OK	 
REQUEST	65		Create Notification	1591090589617	1591090620046	OK	 
REQUEST	505		Home	1591090616039	1591090620049	OK	 
REQUEST	217		Logged	1591090589880	1591090620092	OK	 
REQUEST	426		Login	1591090615695	1591090620094	OK	 
REQUEST	143		New Notification	1591090616269	1591090620096	OK	 
REQUEST	135		List Notification	1591090615696	1591090620098	OK	 
REQUEST	67		Create Notification Redirect 1	1591090596673	1591090620136	OK	 
REQUEST	317		Logged	1591090603167	1591090620137	OK	 
REQUEST	313		Logged	1591090603037	1591090620137	OK	 
REQUEST	431		Login	1591090616400	1591090620139	OK	 
REQUEST	311		Logged	1591090603167	1591090620141	OK	 
REQUEST	433		Login	1591090616736	1591090620146	OK	 
REQUEST	434		Login	1591090616881	1591090620156	OK	 
REQUEST	209		Logged Redirect 1	1591090616889	1591090620161	OK	 
REQUEST	290		Logged Redirect 1	1591090616890	1591090620164	OK	 
USER	rendimiento09	536	START	1591090620171	1591090620171
REQUEST	105		List Notification	1591090590046	1591090620196	OK	 
REQUEST	242		Logged	1591090592594	1591090620212	OK	 
REQUEST	119		New Notification	1591090617113	1591090620221	OK	 
REQUEST	504		Home	1591090615908	1591090620303	OK	 
REQUEST	168		New Notification	1591090616596	1591090620304	OK	 
REQUEST	248		Logged	1591090591850	1591090620306	OK	 
REQUEST	288		Logged Redirect 1	1591090616888	1591090620306	OK	 
REQUEST	424		Login	1591090615695	1591090620307	OK	 
REQUEST	432		Login	1591090615769	1591090620308	OK	 
USER	rendimiento09	537	START	1591090620311	1591090620311
REQUEST	283		Logged Redirect 1	1591090617067	1591090620405	OK	 
REQUEST	291		Logged Redirect 1	1591090617067	1591090620406	OK	 
REQUEST	435		Login	1591090617048	1591090620414	OK	 
REQUEST	316		Logged	1591090603035	1591090620414	OK	 
REQUEST	60		Create Notification	1591090589854	1591090620415	OK	 
REQUEST	502		Home	1591090615698	1591090620415	OK	 
REQUEST	258		List Notification	1591090601037	1591090620423	OK	 
REQUEST	85		Create Notification	1591090617281	1591090620434	OK	 
USER	rendimiento09	538	START	1591090620462	1591090620462
REQUEST	436		Login	1591090617241	1591090620416	OK	 
REQUEST	220		Logged Redirect 1	1591090616893	1591090620464	OK	 
REQUEST	292		Logged Redirect 1	1591090616894	1591090620465	OK	 
REQUEST	428		Login	1591090615754	1591090620465	OK	 
REQUEST	430		Login	1591090615762	1591090620469	OK	 
REQUEST	78		Create Notification	1591090592467	1591090620470	OK	 
REQUEST	198		Logged Redirect 1	1591090616404	1591090620470	OK	 
REQUEST	214		Logged Redirect 1	1591090616883	1591090620471	OK	 
REQUEST	222		Logged Redirect 1	1591090616886	1591090620471	OK	 
REQUEST	507		Home	1591090616401	1591090620474	OK	 
REQUEST	213		Logged	1591090590193	1591090620555	OK	 
REQUEST	437		Login	1591090617271	1591090620556	OK	 
USER	rendimiento09	539	START	1591090620609	1591090620609
USER	rendimiento09	540	START	1591090620740	1591090620740
REQUEST	117		Create Notification Redirect 1	1591090602153	1591090620753	OK	 
REQUEST	108		Create Notification	1591090604048	1591090620754	OK	 
REQUEST	252		Logged	1591090592902	1591090620755	OK	 
REQUEST	192		Logged	1591090584514	1591090620755	OK	 
REQUEST	319		Logged	1591090604100	1591090620757	OK	 
REQUEST	510		Home	1591090616955	1591090620760	OK	 
REQUEST	255		Logged	1591090593010	1591090620762	OK	 
REQUEST	513		Home	1591090617121	1591090620766	OK	 
REQUEST	259		Logged	1591090593374	1591090620768	OK	 
REQUEST	508		Home	1591090616440	1591090620771	OK	 
REQUEST	177		Create Notification	1591090604770	1591090620772	OK	 
REQUEST	107		Create Notification	1591090604980	1591090620779	OK	 
REQUEST	512		Home	1591090616999	1591090620816	OK	 
REQUEST	514		Home	1591090617251	1591090620817	OK	 
REQUEST	218		Logged Redirect 1	1591090617435	1591090620819	OK	 
REQUEST	210		Logged Redirect 1	1591090617441	1591090620820	OK	 
REQUEST	438		Login	1591090617479	1591090620821	OK	 
REQUEST	230		Logged Redirect 1	1591090617444	1591090620824	OK	 
REQUEST	360		Logged Redirect 1	1591090617492	1591090620824	OK	 
REQUEST	515		Home	1591090617554	1591090620826	OK	 
REQUEST	183		New Notification	1591090617669	1591090620829	OK	 
REQUEST	287		Logged Redirect 1	1591090617670	1591090620831	OK	 
REQUEST	439		Login	1591090617554	1591090620833	OK	 
REQUEST	511		Home	1591090616955	1591090620835	OK	 
REQUEST	233		Logged	1591090590838	1591090620867	OK	 
REQUEST	172		New Notification	1591090617850	1591090620937	OK	 
REQUEST	224		List Notification	1591090615553	1591090620971	OK	 
USER	rendimiento09	541	START	1591090620975	1591090620975
REQUEST	231		Logged	1591090590046	1591090620999	OK	 
REQUEST	519		Home	1591090617899	1591090621015	OK	 
USER	rendimiento09	542	START	1591090621114	1591090621114
REQUEST	357		Logged Redirect 1	1591090617486	1591090621114	OK	 
REQUEST	237		New Notification	1591090617928	1591090621138	OK	 
REQUEST	509		Home	1591090616604	1591090621139	OK	 
USER	rendimiento09	543	START	1591090621216	1591090621216
REQUEST	212		Logged	1591090590264	1591090621262	OK	 
REQUEST	212		Logged Redirect 1	1591090621262	1591090621298	OK	 
REQUEST	517		Home	1591090617746	1591090621302	OK	 
REQUEST	516		Home	1591090617560	1591090621305	OK	 
REQUEST	518		Home	1591090617898	1591090621307	OK	 
REQUEST	364		Logged Redirect 1	1591090618164	1591090621314	OK	 
REQUEST	521		Home	1591090618209	1591090621319	OK	 
USER	rendimiento09	544	START	1591090621331	1591090621331
REQUEST	520		Home	1591090618048	1591090621349	OK	 
USER	rendimiento09	545	START	1591090621467	1591090621467
USER	rendimiento09	546	START	1591090621589	1591090621589
REQUEST	239		Logged	1591090591610	1591090621646	OK	 
REQUEST	239		Logged Redirect 1	1591090621646	1591090621649	OK	 
REQUEST	522		Home	1591090618339	1591090621652	OK	 
REQUEST	227		New Notification	1591090618370	1591090621655	OK	 
REQUEST	127		New Notification	1591090618468	1591090621657	OK	 
USER	rendimiento09	547	START	1591090621701	1591090621701
USER	rendimiento09	123	END	1591090565191	1591090621703
REQUEST	243		List Notification	1591090616650	1591090621797	OK	 
REQUEST	244		Logged	1591090591610	1591090621862	OK	 
REQUEST	524		Home	1591090618609	1591090621865	OK	 
REQUEST	525		Home	1591090618799	1591090621867	OK	 
USER	rendimiento09	548	START	1591090621870	1591090621870
USER	rendimiento09	549	START	1591090621953	1591090621953
REQUEST	241		List Notification	1591090611153	1591090621974	OK	 
REQUEST	383		Logged	1591090618923	1591090622004	OK	 
REQUEST	381		Logged	1591090618921	1591090622005	OK	 
REQUEST	526		Home	1591090618919	1591090622029	OK	 
REQUEST	92		Create Notification Redirect 1	1591090619343	1591090622058	OK	 
REQUEST	85		Create Notification Redirect 1	1591090620435	1591090622099	OK	 
REQUEST	527		Home	1591090619055	1591090622108	OK	 
REQUEST	130		Create Notification Redirect 1	1591090619708	1591090622112	OK	 
REQUEST	303		Logged Redirect 1	1591090619144	1591090622120	OK	 
REQUEST	440		Login	1591090619218	1591090622132	OK	 
REQUEST	528		Home	1591090619219	1591090622142	OK	 
USER	rendimiento09	550	START	1591090622155	1591090622155
REQUEST	323		Logged	1591090605510	1591090622170	OK	 
REQUEST	443		Login	1591090619059	1591090622171	OK	 
REQUEST	523		Home	1591090618484	1591090622172	OK	 
REQUEST	246		Logged	1591090591612	1591090622226	OK	 
USER	rendimiento09	551	START	1591090622239	1591090622239
REQUEST	240		Logged	1591090591614	1591090622252	OK	 
REQUEST	112		Create Notification	1591090606206	1591090622255	OK	 
REQUEST	446		Login	1591090619436	1591090622259	OK	 
REQUEST	328		Logged	1591090606399	1591090622260	OK	 
REQUEST	94		Create Notification	1591090593721	1591090622263	OK	 
REQUEST	310		Logged Redirect 1	1591090619543	1591090622265	OK	 
REQUEST	531		Home	1591090619531	1591090622268	OK	 
REQUEST	147		New Notification	1591090619599	1591090622287	OK	 
REQUEST	529		Home	1591090619242	1591090622360	OK	 
REQUEST	441		Login	1591090619059	1591090622361	OK	 
REQUEST	329		Logged	1591090606399	1591090622364	OK	 
REQUEST	385		Logged	1591090619436	1591090622365	OK	 
REQUEST	444		Login	1591090619334	1591090622393	OK	 
REQUEST	532		Home	1591090619741	1591090622394	OK	 
USER	rendimiento09	552	START	1591090622401	1591090622401
REQUEST	530		Home	1591090619436	1591090622403	OK	 
REQUEST	386		Logged	1591090619434	1591090622405	OK	 
REQUEST	115		Create Notification	1591090606945	1591090622416	OK	 
REQUEST	535		Home	1591090620019	1591090622418	OK	 
REQUEST	390		Logged	1591090619816	1591090622418	OK	 
REQUEST	398		Logged	1591090619989	1591090622420	OK	 
REQUEST	221		Logged Redirect 1	1591090619871	1591090622434	OK	 
REQUEST	229		Logged Redirect 1	1591090619146	1591090622434	OK	 
REQUEST	325		Logged	1591090606399	1591090622435	OK	 
REQUEST	445		Login	1591090619334	1591090622436	OK	 
REQUEST	533		Home	1591090619742	1591090622439	OK	 
USER	rendimiento09	57	END	1591090556310	1591090622482
REQUEST	442		Login	1591090619058	1591090622406	OK	 
REQUEST	58		Create Notification	1591090606990	1591090622502	OK	 
REQUEST	306		List Notification	1591090615553	1591090622504	OK	 
USER	rendimiento09	69	END	1591090557876	1591090622559
USER	rendimiento09	553	START	1591090622559	1591090622559
USER	rendimiento09	554	START	1591090622691	1591090622691
USER	rendimiento09	555	START	1591090622854	1591090622854
USER	rendimiento09	39	END	1591090553881	1591090622855
USER	rendimiento09	556	START	1591090622974	1591090622974
REQUEST	162		List Notification	1591090592593	1591090622988	OK	 
USER	rendimiento09	557	START	1591090623066	1591090623066
REQUEST	186		List Notification	1591090603036	1591090623098	OK	 
REQUEST	107		Create Notification Redirect 1	1591090620779	1591090623157	OK	 
USER	rendimiento09	558	START	1591090623213	1591090623213
REQUEST	449		Login	1591090620089	1591090623218	OK	 
REQUEST	447		Login	1591090620089	1591090623219	OK	 
REQUEST	457		Login	1591090620089	1591090623221	OK	 
REQUEST	455		Login	1591090620090	1591090623222	OK	 
REQUEST	217		Logged Redirect 1	1591090620093	1591090623223	OK	 
REQUEST	313		Logged Redirect 1	1591090620137	1591090623256	OK	 
REQUEST	452		Login	1591090620441	1591090623256	OK	 
REQUEST	534		Home	1591090619869	1591090623256	OK	 
REQUEST	105		New Notification	1591090620197	1591090623256	OK	 
REQUEST	233		Logged Redirect 1	1591090620867	1591090623257	OK	 
REQUEST	397		Logged	1591090620399	1591090623258	OK	 
REQUEST	125		Create Notification	1591090607245	1591090623258	OK	 
REQUEST	317		Logged Redirect 1	1591090620137	1591090623259	OK	 
REQUEST	453		Login	1591090620587	1591090623260	OK	 
USER	rendimiento09	559	START	1591090623272	1591090623272
REQUEST	135		List Notification Redirect 1	1591090620098	1591090623288	OK	 
REQUEST	255		Logged Redirect 1	1591090620763	1591090623290	OK	 
REQUEST	311		Logged Redirect 1	1591090620142	1591090623293	OK	 
REQUEST	463		Login	1591090620445	1591090623293	OK	 
USER	rendimiento09	45	END	1591090554736	1591090623378
USER	rendimiento09	560	START	1591090623377	1591090623377
REQUEST	242		Logged Redirect 1	1591090620213	1591090623440	OK	 
REQUEST	258		New Notification	1591090620583	1591090623442	OK	 
REQUEST	266		Logged	1591090594859	1591090623476	OK	 
REQUEST	251		Logged	1591090592645	1591090623477	OK	 
REQUEST	339		Logged	1591090607465	1591090623479	OK	 
REQUEST	451		Login	1591090620089	1591090623479	OK	 
REQUEST	459		Login	1591090620089	1591090623513	OK	 
USER	rendimiento09	561	START	1591090623514	1591090623514
REQUEST	249		Logged	1591090592594	1591090623591	OK	 
REQUEST	160		Create Notification	1591090620501	1591090623593	OK	 
REQUEST	316		Logged Redirect 1	1591090620415	1591090623595	OK	 
REQUEST	319		Logged Redirect 1	1591090620758	1591090623639	OK	 
REQUEST	190		New Notification	1591090620415	1591090623642	OK	 
REQUEST	458		Login	1591090620445	1591090623642	OK	 
REQUEST	204		List Notification	1591090603034	1591090623662	OK	 
REQUEST	394		Logged	1591090620291	1591090623678	OK	 
REQUEST	394		Logged Redirect 1	1591090623679	1591090623681	OK	 
REQUEST	192		Logged Redirect 1	1591090620756	1591090623706	OK	 
REQUEST	213		Logged Redirect 1	1591090620556	1591090623708	OK	 
REQUEST	538		Home	1591090620463	1591090623733	OK	 
REQUEST	270		Logged	1591090594940	1591090623735	OK	 
REQUEST	270		Logged Redirect 1	1591090623735	1591090623742	OK	 
USER	rendimiento09	562	START	1591090623739	1591090623739
USER	rendimiento09	563	START	1591090623830	1591090623830
USER	rendimiento09	564	START	1591090623912	1591090623912
REQUEST	205		List Notification	1591090606400	1591090623996	OK	 
REQUEST	97		Create Notification Redirect 1	1591090617918	1591090623997	OK	 
REQUEST	448		Login	1591090620221	1591090624038	OK	 
REQUEST	462		Login	1591090620443	1591090624046	OK	 
REQUEST	450		Login	1591090620444	1591090624052	OK	 
REQUEST	456		Login	1591090620221	1591090624053	OK	 
USER	rendimiento09	62	END	1591090557006	1591090624060
REQUEST	206		List Notification	1591090605658	1591090624080	OK	 
USER	rendimiento09	565	START	1591090624134	1591090624134
REQUEST	195		List Notification	1591090605177	1591090624155	OK	 
REQUEST	252		Logged Redirect 1	1591090620756	1591090624157	OK	 
REQUEST	536		Home	1591090620171	1591090624168	OK	 
REQUEST	128		New Notification	1591090620300	1591090624173	OK	 
USER	rendimiento09	566	START	1591090624243	1591090624243
REQUEST	133		Create Notification Redirect 1	1591090605475	1591090624244	OK	 
REQUEST	264		Logged	1591090595566	1591090624262	OK	 
REQUEST	279		List Notification	1591090620039	1591090624269	OK	 
REQUEST	268		Logged	1591090595441	1591090624269	OK	 
REQUEST	340		Logged	1591090608462	1591090624270	OK	 
REQUEST	460		Login	1591090620442	1591090624270	OK	 
REQUEST	537		Home	1591090620311	1591090624272	OK	 
REQUEST	244		Logged Redirect 1	1591090621862	1591090624274	OK	 
REQUEST	544		Home	1591090621332	1591090624276	OK	 
REQUEST	248		Logged Redirect 1	1591090620306	1591090624282	OK	 
REQUEST	454		Login	1591090620089	1591090624324	OK	 
REQUEST	259		Logged Redirect 1	1591090620769	1591090624331	OK	 
REQUEST	539		Home	1591090620609	1591090624355	OK	 
USER	rendimiento09	567	START	1591090624389	1591090624389
REQUEST	471		Login	1591090621920	1591090624446	OK	 
REQUEST	149		List Notification	1591090620501	1591090624449	OK	 
REQUEST	341		Logged	1591090608265	1591090624450	OK	 
REQUEST	461		Login	1591090620587	1591090624450	OK	 
REQUEST	165		List Notification	1591090621871	1591090624452	OK	 
REQUEST	477		Login	1591090621919	1591090624475	OK	 
REQUEST	541		Home	1591090620976	1591090624476	OK	 
REQUEST	74		Create Notification	1591090608159	1591090624519	OK	 
REQUEST	95		Create Notification	1591090608156	1591090624529	OK	 
REQUEST	402		Logged	1591090621331	1591090624531	OK	 
REQUEST	473		Login	1591090621920	1591090624532	OK	 
REQUEST	476		Login	1591090621921	1591090624534	OK	 
REQUEST	474		Login	1591090621920	1591090624535	OK	 
REQUEST	153		List Notification	1591090621761	1591090624536	OK	 
REQUEST	164		Create Notification	1591090621701	1591090624537	OK	 
REQUEST	464		Login	1591090621918	1591090624538	OK	 
REQUEST	400		Logged	1591090621467	1591090624539	OK	 
REQUEST	466		Login	1591090621919	1591090624539	OK	 
REQUEST	409		Logged	1591090621812	1591090624539	OK	 
REQUEST	224		New Notification	1591090621345	1591090624542	OK	 
REQUEST	468		Login	1591090621920	1591090624544	OK	 
REQUEST	401		Logged	1591090621870	1591090624545	OK	 
REQUEST	404		Logged	1591090621812	1591090624546	OK	 
REQUEST	547		Home	1591090621702	1591090624549	OK	 
REQUEST	114		Create Notification	1591090607777	1591090624558	OK	 
REQUEST	231		Logged Redirect 1	1591090620999	1591090624579	OK	 
REQUEST	109		Create Notification	1591090620975	1591090624586	OK	 
REQUEST	277		Logged	1591090595758	1591090624587	OK	 
REQUEST	546		Home	1591090621589	1591090624590	OK	 
REQUEST	472		Login	1591090621921	1591090624591	OK	 
REQUEST	245		Logged	1591090591684	1591090624590	OK	 
USER	rendimiento09	568	START	1591090624594	1591090624594
REQUEST	71		Create Notification	1591090593721	1591090624597	OK	 
REQUEST	469		Login	1591090621918	1591090624598	OK	 
REQUEST	540		Home	1591090620741	1591090624600	OK	 
REQUEST	188		List Notification	1591090604983	1591090624607	OK	 
REQUEST	346		Logged	1591090610360	1591090624615	OK	 
REQUEST	344		Logged	1591090610260	1591090624615	OK	 
REQUEST	545		Home	1591090621467	1591090624618	OK	 
REQUEST	346		Logged Redirect 1	1591090624615	1591090624621	OK	 
REQUEST	470		Login	1591090621919	1591090624622	OK	 
REQUEST	480		Login	1591090621957	1591090624624	OK	 
REQUEST	465		Login	1591090621920	1591090624625	OK	 
REQUEST	542		Home	1591090621115	1591090624628	OK	 
USER	rendimiento09	30	END	1591090552738	1591090624699
USER	rendimiento09	569	START	1591090624699	1591090624699
USER	rendimiento09	49	END	1591090555259	1591090624700
REQUEST	261		Logged	1591090593721	1591090624770	OK	 
USER	rendimiento09	570	START	1591090624798	1591090624798
USER	rendimiento09	52	END	1591090555626	1591090624929
USER	rendimiento09	571	START	1591090624938	1591090624938
USER	rendimiento09	65	END	1591090557381	1591090624969
USER	rendimiento09	572	START	1591090625029	1591090625029
USER	rendimiento09	67	END	1591090557627	1591090625176
USER	rendimiento09	573	START	1591090625177	1591090625177
USER	rendimiento09	574	START	1591090625262	1591090625262
REQUEST	46		Create Notification Redirect 1	1591090612629	1591090625344	OK	 
REQUEST	543		Home	1591090621216	1591090625410	OK	 
USER	rendimiento09	575	START	1591090625509	1591090625509
USER	rendimiento09	60	END	1591090556737	1591090625512
USER	rendimiento09	576	START	1591090625515	1591090625515
USER	rendimiento09	577	START	1591090625645	1591090625645
USER	rendimiento09	117	END	1591090564304	1591090625736
USER	rendimiento09	578	START	1591090625799	1591090625799
REQUEST	478		Login	1591090621919	1591090625805	OK	 
USER	rendimiento09	579	START	1591090625921	1591090625921
USER	rendimiento09	580	START	1591090626013	1591090626013
USER	rendimiento09	581	START	1591090626166	1591090626166
USER	rendimiento09	582	START	1591090626303	1591090626303
USER	rendimiento09	583	START	1591090626437	1591090626437
USER	rendimiento09	584	START	1591090626581	1591090626581
USER	rendimiento09	585	START	1591090626736	1591090626736
USER	rendimiento09	586	START	1591090626867	1591090626867
USER	rendimiento09	587	START	1591090627032	1591090627032
USER	rendimiento09	92	END	1591090561006	1591090627032
USER	rendimiento09	85	END	1591090560017	1591090627049
USER	rendimiento09	588	START	1591090627137	1591090627137
USER	rendimiento09	130	END	1591090566023	1591090627168
REQUEST	93		Create Notification	1591090595285	1591090627282	OK	 
REQUEST	219		List Notification	1591090594859	1591090627298	OK	 
REQUEST	59		Create Notification	1591090595286	1591090627302	OK	 
REQUEST	219		New Notification	1591090627299	1591090627303	OK	 
REQUEST	383		Logged Redirect 1	1591090622004	1591090627304	OK	 
REQUEST	381		Logged Redirect 1	1591090622005	1591090627306	OK	 
REQUEST	243		New Notification	1591090622077	1591090627308	OK	 
USER	rendimiento09	589	START	1591090627308	1591090627308
REQUEST	163		List Notification	1591090621921	1591090627309	OK	 
USER	rendimiento09	590	START	1591090627393	1591090627393
REQUEST	271		Logged	1591090595285	1591090627438	OK	 
REQUEST	171		List Notification	1591090609049	1591090627533	OK	 
USER	rendimiento09	591	START	1591090627565	1591090627565
REQUEST	548		Home	1591090621871	1591090627614	OK	 
REQUEST	549		Home	1591090621953	1591090627617	OK	 
REQUEST	550		Home	1591090622155	1591090627618	OK	 
REQUEST	246		Logged Redirect 1	1591090622226	1591090627619	OK	 
USER	rendimiento09	592	START	1591090627643	1591090627643
REQUEST	114		Create Notification Redirect 1	1591090624559	1591090627648	OK	 
REQUEST	551		Home	1591090622239	1591090627656	OK	 
REQUEST	240		Logged Redirect 1	1591090622252	1591090627661	OK	 
REQUEST	323		Logged Redirect 1	1591090622171	1591090627741	OK	 
REQUEST	467		Login	1591090622155	1591090627742	OK	 
REQUEST	475		Login	1591090622155	1591090627743	OK	 
REQUEST	158		List Notification	1591090608156	1591090627757	OK	 
REQUEST	289		Logged	1591090597958	1591090627757	OK	 
REQUEST	328		Logged Redirect 1	1591090622261	1591090627760	OK	 
REQUEST	241		New Notification	1591090622358	1591090627772	OK	 
REQUEST	329		Logged Redirect 1	1591090622365	1591090627777	OK	 
REQUEST	385		Logged Redirect 1	1591090622366	1591090627782	OK	 
REQUEST	552		Home	1591090622402	1591090627785	OK	 
USER	rendimiento09	593	START	1591090627802	1591090627802
REQUEST	179		List Notification	1591090622482	1591090627814	OK	 
REQUEST	325		Logged Redirect 1	1591090622436	1591090627838	OK	 
REQUEST	187		List Notification	1591090595566	1591090627849	OK	 
REQUEST	386		Logged Redirect 1	1591090622406	1591090627887	OK	 
USER	rendimiento09	594	START	1591090627888	1591090627888
REQUEST	296		List Notification	1591090610498	1591090627941	OK	 
REQUEST	74		Create Notification Redirect 1	1591090624519	1591090627965	OK	 
REQUEST	351		Logged	1591090611191	1591090627984	OK	 
REQUEST	419		Logged	1591090622558	1591090627986	OK	 
REQUEST	419		Logged Redirect 1	1591090627987	1591090628030	OK	 
REQUEST	553		Home	1591090622560	1591090628033	OK	 
REQUEST	175		List Notification	1591090595487	1591090628071	OK	 
REQUEST	110		Create Notification	1591090622483	1591090628156	OK	 
REQUEST	390		Logged Redirect 1	1591090622419	1591090628162	OK	 
REQUEST	398		Logged Redirect 1	1591090622420	1591090628163	OK	 
REQUEST	414		Logged	1591090622483	1591090628163	OK	 
REQUEST	481		Login	1591090622617	1591090628198	OK	 
REQUEST	397		Logged Redirect 1	1591090623258	1591090628209	OK	 
USER	rendimiento09	595	START	1591090628252	1591090628252
USER	rendimiento09	107	END	1591090563000	1591090628254
REQUEST	184		List Notification	1591090595890	1591090628278	OK	 
USER	rendimiento09	596	START	1591090628339	1591090628339
REQUEST	479		Login	1591090622795	1591090628347	OK	 
REQUEST	306		New Notification	1591090622950	1591090628354	OK	 
REQUEST	274		Logged	1591090595566	1591090628427	OK	 
REQUEST	223		List Notification	1591090609063	1591090628508	OK	 
REQUEST	121		Create Notification	1591090622971	1591090628519	OK	 
REQUEST	274		Logged Redirect 1	1591090628428	1591090628540	OK	 
USER	rendimiento09	597	START	1591090628547	1591090628547
REQUEST	275		Logged	1591090595659	1591090628645	OK	 
REQUEST	492		Login	1591090623067	1591090628646	OK	 
REQUEST	150		List Notification	1591090608043	1591090628662	OK	 
USER	rendimiento09	598	START	1591090628665	1591090628665
REQUEST	496		Login	1591090622973	1591090628759	OK	 
REQUEST	189		List Notification	1591090622974	1591090628760	OK	 
USER	rendimiento09	599	START	1591090628795	1591090628795
REQUEST	487		Login	1591090622795	1591090628842	OK	 
REQUEST	297		List Notification	1591090611191	1591090628899	OK	 
REQUEST	266		Logged Redirect 1	1591090623477	1591090628905	OK	 
REQUEST	276		Logged	1591090595658	1591090628941	OK	 
REQUEST	280		Logged	1591090596277	1591090628943	OK	 
REQUEST	495		Login	1591090622973	1591090628944	OK	 
REQUEST	559		Home	1591090623273	1591090628945	OK	 
REQUEST	485		Login	1591090622618	1591090628945	OK	 
REQUEST	498		Login	1591090623377	1591090628945	OK	 
REQUEST	560		Home	1591090623378	1591090628949	OK	 
REQUEST	420		Logged	1591090623066	1591090628950	OK	 
REQUEST	483		Login	1591090622617	1591090628950	OK	 
REQUEST	493		Login	1591090622791	1591090628951	OK	 
REQUEST	491		Login	1591090622618	1591090628951	OK	 
REQUEST	490		Login	1591090622618	1591090628952	OK	 
